Fecha,Ciudad,Nombre,Apellido,Género,Producto
2023-06-14,Itagui,Nicodemo,Campo,Masculino,Sánduche
2023-06-14,La Estrella,Esperanza,Solís,Femenino,Sánduche
2023-06-14,Bello,Charo,Pozo,Femenino,Variado
2023-06-14,Copacabana,Matilde,Castelló,Femenino,Mini gomas
2023-06-14,Medellin,Eufemia,Herrera,Femenino,Tradicional
2023-06-14,Medellin,Gaspar,Blanco,Masculino,Kit de emergencia
2023-06-14,Caldas,Sarita,Sales,Femenino,Completo
2023-06-14,Bello,Teófila,Casal,Femenino,Virtuosa
2023-06-14,Medellin,Irene,Córdoba,Femenino,Completo
2023-06-14,Caldas,Ximena,Arcos,Femenino,Bizcopizza
2023-06-14,Medellin,Geraldo,Pedro,Masculino,Virtuosa
2023-06-14,Envigado,Dorita,Estevez,Femenino,V gomas
2023-06-14,Itagui,Ramón,Benavent,Masculino,Fuerte
2023-06-14,Copacabana,León,Prats,Masculino,Completo
2023-06-14,Envigado,Ramiro,Rius,Masculino,Virtuosa
2023-06-14,Bello,María Teresa,Goicoechea,Femenino,Fuerte
2023-06-14,Copacabana,Juliana,Ureña,Femenino,Mecatera
2023-06-14,Bello,Consuelo,Coca,Femenino,Mecatera
2023-06-14,La Estrella,Remedios,Villena,Femenino,Mini gomas
2023-06-14,Caldas,Caridad,Asenjo,Femenino,Variado
2023-06-14,Copacabana,Florentina,Gil,Femenino,Variado
2023-06-14,Sabaneta,Trinidad,Morante,Femenino,Waffle
2023-06-14,Sabaneta,Aroa,Pou,Femenino,Bizcopizza
2023-06-14,Caldas,Asdrubal,Torrent,Masculino,V gomas
2023-06-14,Copacabana,Susanita,Amat,Femenino,Mecatera
2023-06-14,Copacabana,Encarnación,Bolaños,Femenino,Virtuosa
2023-06-14,Itagui,Enrique,Cardona,Masculino,Completo
2023-06-14,San Antonio de Prado,Cándida,Baró,Femenino,Virtuosa
2023-06-14,Itagui,Jennifer,Murillo,Femenino,Sánduche
2023-06-14,Itagui,Ester,Catalá,Femenino,Sánduche
2023-06-14,Medellin,Reina,Borja,Femenino,Premium
2023-06-14,Itagui,Francisco,Soriano,Masculino,Choco candy
2023-06-14,Medellin,Tere,Puig,Femenino,Variado
2023-06-14,Medellin,Amparo,Royo,Femenino,Sánduche
2023-06-14,Itagui,Jenaro,Vizcaíno,Masculino,V gomas
2023-06-14,Bello,Gisela,Higueras,Femenino,Completo
2023-06-14,Medellin,María Jesús,Vilalta,Femenino,Bizcopizza
2023-06-14,Bello,Jenny,Alba,Femenino,Waffle
2023-06-14,Bello,Chucho,Marí,Masculino,Sánduche
2023-06-14,Sabaneta,Ángela,Oliveras,Femenino,Completo
2023-06-14,Medellin,Maristela,Fajardo,Femenino,Super Box
2023-06-14,Medellin,Atilio,Donoso,Masculino,Variado
2023-06-14,Caldas,Palmira,Carro,Femenino,Variado
2023-06-14,Medellin,Virginia,Garay,Femenino,V gomas
2023-06-14,Medellin,Noemí,Llopis,Femenino,Liviano
2023-06-14,Bello,Ruy,Vilalta,Masculino,Sánduche
2023-06-14,Copacabana,Francisco,Sanabria,Masculino,Bizcopizza
2023-06-14,Bello,Obdulia,Puga,Femenino,Waffle
2023-06-14,La Estrella,Mario,Zamora,Masculino,Bizcopizza
2023-06-14,Sabaneta,Amelia,Ariño,Femenino,Bandeja frutas
2023-06-14,Medellin,Odalis,Figueras,Femenino,Liviano
2023-06-14,Medellin,Inés,Almagro,Femenino,Choco box
2023-06-14,Medellin,Melisa,Serrano,Femenino,Waffle
2023-06-14,Medellin,Fortunato,Urrutia,Masculino,Tradicional
2023-06-14,Itagui,Conrado,Abellán,Masculino,Bizcopizza
2023-06-14,Sabaneta,Lalo,Terrón,Masculino,Virtuosa
2023-06-14,Medellin,Nayara,Bello,Femenino,Waffle
2023-06-14,Medellin,Soraya,Araujo,Femenino,Sánduche
2023-06-14,Envigado,Emperatriz,Río,Femenino,Tradicional
2023-06-14,La Estrella,Candelas,Revilla,Femenino,Virtuosa
2023-06-14,Medellin,María Cristina,Alcázar,Femenino,Variado
2023-06-14,Sabaneta,Nicodemo,Somoza,Masculino,Virtuosa
2023-06-14,Sabaneta,Custodia,Jordán,Femenino,Super Box
2023-06-14,San Antonio de Prado,Primitiva,Llorente,Femenino,Waffle
2023-06-14,Sabaneta,Leopoldo,Navarro,Masculino,Virtuosa
2023-06-14,Caldas,Vicenta,Taboada,Femenino,Completo
2023-06-14,Itagui,Marisa,Criado,Femenino,Variado
2023-06-14,Medellin,Vasco,Castro,Masculino,Bandeja fresas
2023-06-14,Sabaneta,Estela,Lago,Femenino,Bandeja frutas
2023-06-14,Medellin,Adoración,Gimeno,Femenino,Waffle
2023-06-14,San Antonio de Prado,Odalis,Artigas,Femenino,Choco box
2023-06-14,San Antonio de Prado,Hilda,Medina,Femenino,Liviano
2023-06-14,Medellin,Segismundo,Marín,Masculino,Virtuosa
2023-06-14,Medellin,Valentina,Pujol,Femenino,Completo
2023-06-14,Bello,Casandra,Cuesta,Femenino,Virtuosa
2023-06-14,San Antonio de Prado,Rosalva,Trujillo,Femenino,Completo
2023-06-14,Sabaneta,Milagros,Gascón,Femenino,Sánduche
2023-06-14,Medellin,Abraham,Garzón,Masculino,Virtuosa
2023-06-14,Medellin,Antonio,Huguet,Masculino,Choco candy
2023-06-14,Medellin,Macaria,Vara,Femenino,Mini gomas
2023-06-14,Medellin,Águeda,Sanjuan,Femenino,Waffle
2023-06-14,Itagui,Mayte,Rey,Femenino,Completo
2023-06-14,Medellin,Lara,Baquero,Femenino,Sánduche
2023-06-14,Medellin,Rosa,Sans,Femenino,Variado
2023-06-14,La Estrella,Nieves,González,Femenino,Virtuosa
2023-06-14,Envigado,Danilo,Olivares,Masculino,Sánduche
2023-06-14,Envigado,Delia,Ribas,Femenino,Kit de emergencia
2023-06-14,Sabaneta,Azucena,Cobo,Femenino,Sánduche
2023-06-14,Sabaneta,Fortunata,Valcárcel,Femenino,Virtuosa
2023-06-14,La Estrella,Imelda,Galan,Femenino,Fuerte
2023-06-14,Bello,Octavia,Ayllón,Femenino,Variado
2023-06-14,Medellin,Macaria,Torrecilla,Femenino,Cupcakes
2023-06-14,Caldas,Ramona,Macías,Femenino,Bizcopizza
2023-06-14,Medellin,Eugenio,Codina,Masculino,Virtuosa
2023-06-14,La Estrella,Evangelina,Costa,Femenino,Kit de emergencia
2023-06-14,Bello,Lara,Raya,Femenino,Choco candy
2023-06-14,Copacabana,Emiliano,Alberto,Masculino,Sánduche
2023-06-14,San Antonio de Prado,Nando,Montalbán,Masculino,Waffle
2023-06-14,Medellin,Violeta,Guardia,Femenino,Fuerte
2023-06-14,Envigado,Pía,Gimeno,Femenino,Sánduche
2023-06-14,Itagui,Reyes,Torrijos,Femenino,Sánduche
2023-06-14,Envigado,Maximino,Barral,Masculino,Virtuosa
2023-06-14,Medellin,Venceslás,Palomino,Masculino,Variado
2023-06-14,San Antonio de Prado,Ana Belén,Gonzalo,Femenino,Variado
2023-06-14,Copacabana,Agustina,Carranza,Femenino,Sánduche
2023-06-14,Medellin,Teófila,Mate,Femenino,Sánduche
2023-06-14,Medellin,Araceli,Fuente,Femenino,Sánduche
2023-06-14,La Estrella,Renato,Arranz,Masculino,Tradicional
2023-06-14,Bello,Jovita,Álamo,Femenino,Virtuosa
2023-06-14,Medellin,Federico,Navarrete,Masculino,Premium
2023-06-14,Sabaneta,Charo,Mateo,Femenino,Variado
2023-06-14,San Antonio de Prado,Otilia,Crespi,Femenino,Choco box
2023-06-14,Medellin,Segismundo,Mendez,Masculino,V gomas
2023-06-14,San Antonio de Prado,Rosaura,Cuevas,Femenino,Sánduche
2023-06-14,Medellin,Jennifer,Villena,Femenino,Variado
2023-06-14,Copacabana,Loreto,Escribano,Masculino,Bizcopizza
2023-06-14,Medellin,Chucho,Bru,Masculino,Completo
2023-06-14,Bello,Alondra,Llanos,Femenino,Super Box
2023-06-14,Medellin,Alex,Delgado,Masculino,Completo
2023-06-14,Caldas,Macarena,Pinto,Femenino,Sánduche
2023-06-14,Sabaneta,Mireia,Aragonés,Femenino,Bandeja frutas
2023-06-14,Itagui,María Jesús,Gibert,Femenino,Variado
2023-06-14,Bello,Ángeles,Pedro,Femenino,Liviano
2023-06-14,Caldas,Leocadia,Borrego,Femenino,Sánduche
2023-06-14,Bello,Loreto,Carbajo,Femenino,Variado
2023-06-14,Medellin,Mirta,Bayo,Femenino,Liviano
2023-06-14,Medellin,Florentina,Parejo,Femenino,V gomas
2023-06-14,Caldas,Sebastián,Rosales,Masculino,Sánduche
2023-06-14,Medellin,Ruben,Bermúdez,Masculino,Cerv box
2023-06-14,Itagui,Ángeles,Ibáñez,Femenino,Virtuosa
2023-06-14,La Estrella,Rodolfo,Pina,Masculino,Cupcakes
2023-06-14,San Antonio de Prado,María Jesús,Rozas,Femenino,Bizcopizza
2023-06-14,Medellin,Piedad,Barriga,Femenino,Sánduche
2023-06-14,Envigado,Lucía,Collado,Femenino,V fresas
2023-06-14,Bello,Judith,Villalba,Femenino,Bandeja frutas
2023-06-14,Itagui,Francisco Javier,Macias,Masculino,Mini gomas
2023-06-14,Sabaneta,Flavio,Bernal,Masculino,Liviano
2023-06-14,Medellin,Margarita,Barranco,Femenino,Sánduche
2023-06-14,La Estrella,Soraya,España,Femenino,Waffle
2023-06-14,Medellin,Haydée,Jurado,Femenino,Variado
2023-06-14,Caldas,Sergio,Carbonell,Masculino,Sánduche
2023-06-14,Bello,Luna,Rosell,Femenino,Premium
2023-06-14,Sabaneta,Amalia,Trujillo,Femenino,Sánduche
2023-06-14,Envigado,Lorenza,Vilaplana,Femenino,Variado
2023-06-14,Medellin,Emma,Luján,Femenino,Tradicional
2023-06-14,Medellin,Herminio,Almansa,Masculino,Waffle
2023-06-14,Itagui,Herberto,Jove,Masculino,Super Box
2023-06-14,Itagui,Juan Antonio,Patiño,Masculino,Liviano
2023-06-14,Envigado,Zacarías,Ribes,Masculino,Variado
2023-06-14,Copacabana,Blas,Ibáñez,Masculino,Sánduche
2023-06-14,Bello,Ariadna,Nieto,Femenino,Completo
2023-06-14,Itagui,Eulalia,Jordán,Femenino,Bizcopizza
2023-06-14,Bello,Elías,Mancebo,Masculino,Kit de emergencia
2023-06-14,Medellin,Emiliana,Ruiz,Femenino,Bizcopizza
2023-06-14,Medellin,Olimpia,Cuervo,Femenino,Bizcopizza
2023-06-14,Medellin,Isabela,Carrera,Femenino,V gomas
2023-06-14,Itagui,Cristian,Calatayud,Masculino,Bizcopizza
2023-06-14,Medellin,Mamen,Aznar,Femenino,Fuerte
2023-06-14,La Estrella,Adalberto,Barrena,Masculino,Sánduche
2023-06-14,San Antonio de Prado,Manuelita,Canales,Femenino,Virtuosa
2023-06-14,Medellin,Matilde,Medina,Femenino,Liviano
2023-06-14,Medellin,Julio César,Lasa,Masculino,Waffle
2023-06-14,Medellin,Yaiza,Azorin,Femenino,Sánduche
2023-06-14,Itagui,Marisol,Vallés,Femenino,Completo
2023-06-14,Caldas,Noé,Pérez,Masculino,Sánduche
2023-06-14,Copacabana,Andrés Felipe,Gras,Masculino,Completo
2023-06-14,Envigado,Nicolás,Cerdán,Masculino,Choco candy
2023-06-14,San Antonio de Prado,Salvador,Barroso,Masculino,Bizcopizza
2023-06-14,San Antonio de Prado,Ceferino,Fajardo,Masculino,Variado
2023-06-14,Medellin,Paz,Alegria,Femenino,Sánduche
2023-06-14,Bello,Azucena,Rosell,Femenino,Waffle
2023-06-14,Envigado,Regina,Sebastián,Femenino,Tradicional
2023-06-14,Copacabana,Wálter,Jover,Masculino,Virtuosa
2023-06-14,Medellin,Lucila,Hernandez,Femenino,Fuerte
2023-06-14,La Estrella,Cosme,Castelló,Masculino,Sánduche
2023-06-14,Bello,Juana,Alarcón,Femenino,Premium
2023-06-14,Sabaneta,Prudencia,Llobet,Femenino,Completo
2023-06-14,La Estrella,Charo,Batlle,Femenino,Variado
2023-06-14,San Antonio de Prado,Luciano,Aller,Masculino,Fuerte
2023-06-14,Bello,Norberto,Crespo,Masculino,Premium
2023-06-14,Bello,Clara,Ureña,Femenino,Sánduche
2023-06-14,Bello,Nadia,Vara,Femenino,Cupcakes
2023-06-14,Itagui,Encarnita,Peñalver,Femenino,Fuerte
2023-06-14,San Antonio de Prado,Arsenio,Falcó,Masculino,Waffle
2023-06-14,Bello,Lalo,Larrea,Masculino,Waffle
2023-06-14,Medellin,Juan Carlos,Pastor,Masculino,Premium
2023-06-14,Bello,Eliana,Cortina,Femenino,Fuerte
2023-06-14,Medellin,Encarnita,Duran,Femenino,Virtuosa
2023-06-14,Bello,Brunilda,Batalla,Femenino,Sánduche
2023-06-14,Sabaneta,Curro,Figueroa,Masculino,Sánduche
2023-06-14,Bello,África,Alsina,Femenino,Virtuosa
2023-06-14,Copacabana,Javier,Garrido,Masculino,Completo
2023-06-14,Itagui,Moreno,Macías,Masculino,Sánduche
2023-06-14,Copacabana,Evaristo,Tur,Masculino,Premium
2023-06-14,Medellin,Evangelina,Tena,Femenino,Variado
2023-06-14,Medellin,Priscila,Fabra,Femenino,Choco candy
2023-06-14,Medellin,Octavio,Marí,Masculino,Sánduche
2023-06-14,Medellin,David,Torrents,Masculino,Mini gomas
2023-06-14,Sabaneta,Ceferino,Larrañaga,Masculino,Cerv box
2023-06-14,Bello,Noa,Jaén,Femenino,Virtuosa
2023-06-14,Sabaneta,Rebeca,Cal,Femenino,Premium
2023-06-14,Caldas,Teobaldo,Morales,Masculino,Sánduche
2023-06-14,Envigado,Jorge,Moraleda,Masculino,Premium
2023-06-14,La Estrella,Roldán,Montenegro,Masculino,Virtuosa
2023-06-14,La Estrella,Poncio,Camps,Masculino,Waffle
2023-06-14,Medellin,Zaira,Paredes,Femenino,Variado
2023-06-14,Bello,Valentín,Cañas,Masculino,Variado
2023-06-14,Itagui,Nerea,Solsona,Femenino,Sánduche
2023-06-14,Itagui,Brígida,Romeu,Femenino,Sánduche
2023-06-14,Envigado,Máxima,Barceló,Femenino,Variado
2023-06-14,Copacabana,Etelvina,Caballero,Femenino,Variado
2023-06-14,Medellin,Anna,Sanmiguel,Femenino,Fuerte
2023-06-14,Itagui,Inés,Blanch,Femenino,Sánduche
2023-06-14,San Antonio de Prado,Dionisio,Bas,Masculino,Variado
2023-06-14,Medellin,Jafet,Barrio,Masculino,Virtuosa
2023-06-14,San Antonio de Prado,Nadia,Cortina,Femenino,Virtuosa
2023-06-14,La Estrella,Francisco Javier,Gisbert,Masculino,Bizcopizza
2023-06-14,Sabaneta,Samu,Alba,Masculino,Sánduche
2023-06-14,San Antonio de Prado,Susanita,Ordóñez,Femenino,Kit de emergencia
2023-06-14,Bello,Serafina,Llobet,Femenino,Liviano
2023-06-14,Sabaneta,Lupita,Piña,Femenino,Virtuosa
2023-06-14,Bello,Sebastián,Roman,Masculino,Bizcopizza
2023-06-14,Itagui,Begoña,Sanmiguel,Femenino,Tradicional
2023-06-14,Medellin,Josefina,Peña,Femenino,Waffle
2023-06-14,Itagui,Leopoldo,Meléndez,Masculino,Bizcopizza
2023-06-14,Medellin,Sandalio,Huerta,Masculino,Completo
2023-06-14,San Antonio de Prado,Clarisa,Osuna,Femenino,Choco candy
2023-06-14,Bello,Josué,Zabala,Masculino,Completo
2023-06-14,Bello,Áurea,Frutos,Femenino,Variado
2023-06-14,Sabaneta,Lara,Pinedo,Femenino,Waffle
2023-06-14,Copacabana,Javi,Granados,Masculino,Sánduche
2023-06-14,Bello,Amando,Llorens,Masculino,Sánduche
2023-06-14,Medellin,Galo,Valls,Masculino,Sánduche
2023-06-14,Medellin,Josefa,Lillo,Femenino,Sánduche
2023-06-14,San Antonio de Prado,Dora,Larrañaga,Femenino,Sánduche
2023-06-14,Medellin,Cayetano,Gabaldón,Masculino,Tradicional
2023-06-14,Medellin,Íñigo,Acosta,Masculino,Sánduche
2023-06-14,Itagui,Anita,Bellido,Femenino,Bizcopizza
2023-06-14,Sabaneta,Nicolás,Suárez,Masculino,Waffle
2023-06-14,Itagui,Roberta,Padilla,Femenino,Completo
2023-06-14,Itagui,María Fernanda,Simó,Femenino,Variado
2023-06-14,Itagui,Susana,Tapia,Femenino,Fuerte
2023-06-14,Medellin,Eladio,Bas,Masculino,Variado
2023-06-14,Itagui,Aránzazu,Botella,Femenino,Bizcopizza
2023-06-14,La Estrella,Pacífica,Suarez,Femenino,Premium
2023-06-14,Medellin,Celia,Miró,Femenino,Bizcopizza
2023-06-14,San Antonio de Prado,Martin,Piñeiro,Masculino,Sánduche
2023-06-14,Bello,Tomasa,Escrivá,Femenino,Waffle
2023-06-14,Bello,Concepción,Monreal,Femenino,Completo
2023-06-14,Caldas,Aitana,Izquierdo,Femenino,Liviano
2023-06-14,Medellin,Borja,Losa,Masculino,Fuerte
2023-06-14,Sabaneta,Viviana,Bertrán,Femenino,Sánduche
2023-06-14,Medellin,Clarisa,Miranda,Femenino,Super Box
2023-06-14,Sabaneta,Sara,Martínez,Femenino,Bizcopizza
2023-06-14,Copacabana,Teo,Vilalta,Masculino,Sánduche
2023-06-14,Sabaneta,Simón,Bou,Masculino,Virtuosa
2023-06-14,Envigado,Victorino,Orozco,Masculino,Tradicional
2023-06-14,Bello,Tania,Seguí,Femenino,Liviano
2023-06-14,Bello,Jacinta,Carpio,Femenino,Virtuosa
2023-06-14,Bello,Pacífica,Corominas,Femenino,Completo
2023-06-14,San Antonio de Prado,Manu,Collado,Femenino,Sánduche
2023-06-14,Bello,Lourdes,Contreras,Femenino,Fuerte
2023-06-14,Bello,Valentina,Ferrández,Femenino,Completo
2023-06-14,Sabaneta,Ana Sofía,Alarcón,Femenino,Waffle
2023-06-14,Copacabana,Danilo,Recio,Masculino,Premium
2023-06-14,Caldas,Emelina,Muñoz,Femenino,Virtuosa
2023-06-14,Bello,Fidela,Piñeiro,Femenino,Liviano
2023-06-14,Medellin,Iker,Vazquez,Masculino,Sánduche
2023-06-14,Caldas,María Dolores,Gaya,Femenino,Cerv box
2023-06-14,Caldas,Bienvenida,Zaragoza,Femenino,Virtuosa
2023-06-14,Medellin,Isa,Cabanillas,Femenino,Bizcopizza
2023-06-14,Envigado,Leopoldo,Téllez,Masculino,Mini gomas
2023-06-14,Copacabana,Domitila,Olivera,Femenino,Virtuosa
2023-06-14,Medellin,Genoveva,Ponce,Femenino,Bizcopizza
2023-06-14,La Estrella,Germán,Reguera,Masculino,Variado
2023-06-14,Bello,Silvia,Pascual,Femenino,Sánduche
2023-06-14,Caldas,Gracia,Bru,Femenino,Variado
2023-06-14,Itagui,Adelaida,Plaza,Femenino,Bizcopizza
2023-06-14,Bello,Olimpia,Fortuny,Femenino,Bizcopizza
2023-06-14,Medellin,Cruz,Sanjuan,Femenino,Sánduche
2023-06-14,Bello,Gracia,Costa,Femenino,Variado
2023-06-14,Bello,Octavia,Rodrigo,Femenino,Variado
2023-06-14,Bello,Chita,Pina,Femenino,Sánduche
2023-06-14,Bello,Felisa,Castelló,Femenino,Cupcakes
2023-06-14,Caldas,Almudena,Leon,Femenino,Sánduche
2023-06-14,Bello,Marianela,Cobos,Femenino,Bizcopizza
2023-06-14,Copacabana,Mar,Laguna,Femenino,Bizcopizza
2023-06-14,Itagui,Olga,Garriga,Femenino,Variado
2023-06-14,Medellin,Visitación,Torrent,Femenino,Sánduche
2023-06-14,Medellin,Nieves,Fuente,Femenino,Bizcopizza
2023-06-14,Medellin,Ana Belén,Mateo,Femenino,Sánduche
2023-06-14,Copacabana,María Ángeles,Villar,Femenino,Variado
2023-06-14,Bello,Salomón,Castrillo,Masculino,Liviano
2023-06-14,Sabaneta,Concha,Godoy,Femenino,Liviano
2023-06-14,Sabaneta,Bernardita,Casanovas,Femenino,Virtuosa
2023-06-14,Caldas,Hipólito,Barros,Masculino,Bandeja fresas
2023-06-14,Bello,Belén,Barral,Femenino,Sánduche
2023-06-14,Envigado,Francisco,Blasco,Masculino,Waffle
2023-06-14,Itagui,Matilde,Roca,Femenino,Variado
2023-06-14,La Estrella,Clímaco,Mendizábal,Masculino,Liviano
2023-06-14,Medellin,Amalia,Sanmartín,Femenino,Sánduche
2023-06-14,La Estrella,Onofre,Giner,Masculino,Super Box
2023-06-14,Medellin,Victor Manuel,Sureda,Masculino,Variado
2023-06-14,San Antonio de Prado,Poncio,Salom,Masculino,Completo
2023-06-14,Bello,Gisela,Perea,Femenino,Virtuosa
2023-06-14,Itagui,Cándida,Vallejo,Femenino,Cupcakes
2023-06-14,Itagui,Celestina,Dominguez,Femenino,Sánduche
2023-06-14,Medellin,Elisa,Chico,Femenino,Sánduche
2023-06-14,Medellin,Urbano,Alonso,Masculino,Variado
2023-06-14,Envigado,Amelia,Moraleda,Femenino,Sánduche
2023-06-14,Medellin,Violeta,Guardiola,Femenino,Sánduche
2023-06-14,Medellin,Cecilia,Tudela,Femenino,Sánduche
2023-06-14,Caldas,José Antonio,Manrique,Masculino,Super Box
2023-06-14,Medellin,Elodia,Franch,Femenino,Liviano
2023-06-14,Bello,Segismundo,Collado,Masculino,Fuerte
2023-06-14,La Estrella,Vera,Cabello,Femenino,Waffle
2023-06-14,Medellin,René,Cámara,Masculino,Bandeja frutas
2023-06-14,Medellin,Tania,Barral,Femenino,Sánduche
2023-06-14,Medellin,Roberta,Pou,Femenino,Bizcopizza
2023-06-14,Itagui,José Mari,Giralt,Masculino,Tradicional
2023-06-14,Itagui,Micaela,Somoza,Femenino,Variado
2023-06-14,San Antonio de Prado,Wilfredo,Villa,Masculino,Virtuosa
2023-06-14,Medellin,Amada,Porta,Femenino,Bizcopizza
2023-06-14,Medellin,Luz,Pastor,Femenino,Sánduche
2023-06-14,Caldas,Nereida,Llano,Femenino,Fuerte
2023-06-14,La Estrella,Úrsula,Guillen,Femenino,Sánduche
2023-06-14,Medellin,Alcides,Company,Masculino,Liviano
2023-06-14,Copacabana,Concepción,Alcaraz,Femenino,Sánduche
2023-06-14,San Antonio de Prado,Isa,Arranz,Femenino,Virtuosa
2023-06-14,Itagui,Cintia,Pinedo,Femenino,Sánduche
2023-06-14,Caldas,Dafne,Luque,Femenino,Completo
2023-06-14,Medellin,Anastasia,Beltrán,Femenino,V gomas
2023-06-14,Medellin,Teodosio,Santiago,Masculino,Waffle
2023-06-14,Sabaneta,Isaura,Castillo,Femenino,Variado
2023-06-14,Caldas,Celestino,Ferrán,Masculino,Liviano
2023-06-14,Sabaneta,Alicia,Llanos,Femenino,Completo
2023-06-14,Envigado,Carmen,Sacristán,Femenino,Variado
2023-06-14,Medellin,Ruy,Suarez,Masculino,Tradicional
2023-06-14,Medellin,Constanza,Figuerola,Femenino,Completo
2023-06-14,Medellin,Arsenio,Izaguirre,Masculino,Variado
2023-06-14,Medellin,Sosimo,Calderón,Masculino,Choco candy
2023-06-14,Bello,Bernardino,Herrera,Masculino,Virtuosa
2023-06-14,San Antonio de Prado,Martina,Llano,Femenino,Variado
2023-06-14,San Antonio de Prado,Emma,Corbacho,Femenino,Sánduche
2023-06-14,La Estrella,Rocío,Pons,Femenino,Choco candy
2023-06-14,La Estrella,Leire,Estevez,Femenino,Variado
2023-06-14,Bello,José Manuel,Muro,Masculino,Virtuosa
2023-06-14,Bello,Felix,Gibert,Masculino,Choco candy
2023-06-14,Bello,Alba,Lledó,Femenino,Virtuosa
2023-06-14,La Estrella,Constanza,Iglesias,Femenino,Tradicional
2023-06-14,Medellin,Cosme,Carrasco,Masculino,Variado
2023-06-14,Medellin,Carla,Escudero,Femenino,Sánduche
2023-06-14,Itagui,Elisa,Jover,Femenino,Waffle
2023-06-14,Bello,Alma,Colom,Femenino,V fresas
2023-06-14,San Antonio de Prado,Íngrid,Baeza,Femenino,Tradicional
2023-06-14,La Estrella,Florencia,Ferreras,Femenino,Sánduche
2023-06-14,Medellin,Antonia,Martorell,Femenino,Super Box
2023-06-14,Bello,Almudena,Gascón,Femenino,Premium
2023-06-14,Itagui,Calixta,Palmer,Femenino,Liviano
2023-06-14,Itagui,Reyes,Font,Femenino,Choco box
2023-06-14,Medellin,Sabas,Mosquera,Masculino,Virtuosa
2023-06-14,Sabaneta,Petrona,Nadal,Femenino,Cerv box
2023-06-14,Bello,Águeda,Alcántara,Femenino,Completo
2023-06-14,Medellin,Celestino,Falcón,Masculino,Variado
2023-06-14,Bello,Regina,Soriano,Femenino,Variado
2023-06-14,Sabaneta,Adoración,Alba,Femenino,Sánduche
2023-06-14,Medellin,Paz,Peña,Femenino,Sánduche
2023-06-14,San Antonio de Prado,Iris,Bonilla,Femenino,Tradicional
2023-06-14,San Antonio de Prado,Adoración,Gimeno,Femenino,Premium
2023-06-14,Medellin,Alcides,Berrocal,Masculino,V gomas
2023-06-14,La Estrella,Abilio,Gisbert,Masculino,Completo
2023-06-14,Envigado,Ángeles,Carpio,Femenino,Kit de emergencia
2023-06-14,Sabaneta,Rufina,Roig,Femenino,Sánduche
2023-06-14,San Antonio de Prado,Íngrid,Aramburu,Femenino,Completo
2023-06-14,Itagui,Emperatriz,Palomares,Femenino,Bandeja fresas
2023-06-14,Itagui,Eugenia,Abella,Femenino,Fuerte
2023-06-14,Medellin,Édgar,Márquez,Masculino,Choco box
2023-06-14,Medellin,María Belén,Carnero,Femenino,Choco candy
2023-06-14,Medellin,Teresa,Pinto,Femenino,Tradicional
2023-06-14,Bello,María Del Carmen,Ávila,Femenino,Variado
2023-06-14,Envigado,Soraya,Rozas,Femenino,Variado
2023-06-14,La Estrella,Corona,Gordillo,Femenino,Bizcopizza
2023-06-14,Sabaneta,Efraín,Quiroga,Masculino,Sánduche
2023-06-14,Envigado,Carla,Cabeza,Femenino,Premium
2023-06-14,Itagui,Bernardo,Abascal,Masculino,Bandeja fresas
2023-06-14,Medellin,Jessica,Blázquez,Femenino,Sánduche
2023-06-14,Sabaneta,Jordán,Jaén,Masculino,Variado
2023-06-14,Sabaneta,María Jesús,Luís,Femenino,Mini gomas
2023-06-14,Envigado,José Antonio,Estevez,Masculino,Bizcopizza
2023-06-14,Sabaneta,Yago,Blanca,Masculino,Variado
2023-06-14,Medellin,Godofredo,Cabrera,Masculino,Sánduche
2023-06-14,Medellin,Albina,Olivares,Femenino,Variado
2023-06-14,Sabaneta,Tere,Garmendia,Femenino,Sánduche
2023-06-14,Medellin,Ruth,Morell,Femenino,Completo
2023-06-14,Bello,María Teresa,Ribes,Femenino,Virtuosa
2023-06-14,Medellin,Griselda,Castells,Femenino,Bizcopizza
2023-06-14,Medellin,Gema,Plana,Femenino,Bizcopizza
2023-06-14,San Antonio de Prado,Domitila,Agustín,Femenino,Completo
2023-06-14,Itagui,Noa,Toro,Femenino,Mecatera
2023-06-14,Envigado,Noa,Porta,Femenino,Completo
2023-06-14,Bello,Samanta,Amores,Femenino,Bandeja frutas
2023-06-14,Medellin,Socorro,Soto,Femenino,Bizcopizza
2023-06-14,Bello,Paca,Ávila,Femenino,Kit de emergencia
2023-06-14,Itagui,Macarena,Chaparro,Femenino,Sánduche
2023-06-14,Envigado,Mayte,Losa,Femenino,Bizcopizza
2023-06-14,Medellin,Florina,Peiró,Femenino,Sánduche
